"Manufacturing, industrial, and energy facility metadata"

version:,2025_Q4.20260109.0
created:,Fri Jan  9 12:47:14 2026 (PST)
unique_id,Segment,Company,Technology,Subcategory,Decarb_Sector,Project_Type,Current_Facility_Status,Estimated_Total_Facility_CAPEX,Announcement_Date,State,Address,CD119_2024,CD119_2024_Name,US Senator 1: Name,US Senator 1: Party,US Senator 2: Name,US Senator 2: Party,US Representative Name,US Representative Party,county_2020_fips_code,county_2020_geoid,census_tract_2020_id,census_tract_2020_geoid,census_tract_2020_name,county_2010_fips_code,county_2010_geoid,census_tract_2010_id,census_tract_2010_geoid,census_tract_2010_name,census_2022_zip5,Latitude,Longitude,LatLon_Valid
M.Z.Pegasus_OH2_0,Manufacturing,Pegasus Specialty Vehicles,Zero Emission Vehicles,"BEVs, FCEVs",Clean Tech Manufacturing,New,Announced,30.604917,2023-01-26,OH,"Gateway Commerce Park, Jay Begg Pkwy OH",3904.0,OH-04,Jon Husted,Republican,Bernie Moreno,Republican,Jim Jordan,Republican,3.0,39003.0,11900.0,39003011900.0,Census Tract 119,3.0,39003.0,11900.0,39003011900.0,Census Tract 119,45804.0,40.692393,-84.109787,True
M.Z.Oshkosh_TN_0,Manufacturing,Oshkosh Corporation (McNeilus Truck Manufacturing),Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Operating,10.401432,2022-08-18,TN,"2120 Logistics Way, off Joe B. Jackson Parkway and Interstate 24",4704.0,TN-04,Marsha Blackburn,Republican,Bill Hagerty,Republican,Scott DesJarlais,Republican,149.0,47149.0,41201.0,47149041201.0,Census Tract 412.01,149.0,47149.0,41201.0,47149041201.0,Census Tract 412.01,37127.0,35.77088,-86.358247,True
M.Z.Oshkosh_TN_1,Manufacturing,Oshkosh Corporation (McNeilus Truck Manufacturing),Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,Expansion,Operating,5.10082,2023-02-21,TN,"2120 Logistics Way, off Joe B. Jackson Parkway and Interstate 24",4704.0,TN-04,Marsha Blackburn,Republican,Bill Hagerty,Republican,Scott DesJarlais,Republican,149.0,47149.0,41201.0,47149041201.0,Census Tract 412.01,149.0,47149.0,41201.0,47149041201.0,Census Tract 412.01,37127.0,35.77088,-86.358247,True
M.Z.ZMTrucks_CA_0,Manufacturing,ZM Trucks,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Operating,,2025-01-29,CA,"10271 Almond Ave, Fontana, CA 92335",635.0,CA-35,Alex Padilla,Democratic,Adam Schiff,Democratic,Norma Torres,Democratic,71.0,6071.0,2204.0,6071002204.0,Census Tract 22.04,71.0,6071.0,2204.0,6071002204.0,Census Tract 22.04,92335.0,34.067298,-117.492819,True
M.Z.Isuzu_SC_0,Manufacturing,Isuzu,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Under Construction,92.31467,2025-02-12,SC,"7755 Augusta Rd, Piedmont, SC 29673",4503.0,SC-03,Lindsey Graham,Republican,Tim Scott,Republican,Sheri Biggs,Republican,45.0,45045.0,3303.0,45045003303.0,Census Tract 33.03,45.0,45045.0,3303.0,45045003303.0,Census Tract 33.03,29673.0,34.71257,-82.3876,True
M.Z.Endera_OH_0,Manufacturing,Endera,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Operating,,2021-04-07,OH,"804 N Pratt St Ottawa, OH 45875",3905.0,OH-05,Jon Husted,Republican,Bernie Moreno,Republican,Bob Latta,Republican,137.0,39137.0,30301.0,39137030301.0,Census Tract 303.01,137.0,39137.0,30300.0,39137030300.0,Census Tract 303,45875.0,41.027385,-84.035043,True
M.Z.Endera_OH_1,Manufacturing,Endera,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,Expansion,Under Construction,12.987995,2025-02-11,OH,"804 N Pratt St Ottawa, OH 45875",3905.0,OH-05,Jon Husted,Republican,Bernie Moreno,Republican,Bob Latta,Republican,137.0,39137.0,30301.0,39137030301.0,Census Tract 303.01,137.0,39137.0,30300.0,39137030300.0,Census Tract 303,45875.0,41.027385,-84.035043,True
M.Z.Hyundai_AL_1,Manufacturing,Hyundai Motor Group,Zero Emission Vehicles,"BEVs, PHEVs",Clean Tech Manufacturing,Expansion,Under Construction,2247.92216,2025-03-24,AL,"700 Hyundai Blvd, Montgomery, AL 36105",102.0,AL-02,Katie Britt,Republican,Tommy Tuberville,Republican,Shomari Figures,Democratic,101.0,1101.0,5904.0,1101005904.0,Census Tract 59.04,101.0,1101.0,5901.0,1101005901.0,Census Tract 59.01,36108.0,32.279875,-86.330235,True
M.Z.Hyundai_GA_1,Manufacturing,Hyundai Motor Group,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,Expansion,Under Construction,2247.92216,2025-03-24,GA,"7777 Kia Pkwy, West Point, GA 31833",1303.0,GA-03,Jon Ossoff,Democratic,Raphael Warnock,Democratic,Brian Jack,Republican,285.0,13285.0,961000.0,13285961000.0,Census Tract 9610,285.0,13285.0,961000.0,13285961000.0,Census Tract 9610,31833.0,32.887488,-85.142028,True
M.Z.Honda_OH_2,Manufacturing,Honda,Zero Emission Vehicles,"BEVs, FCEVs",Clean Tech Manufacturing,Expansion,Under Construction,49.953826,2025-01-29,OH,"24000 Honda Pkwy, Marysville, OH 43040",3904.0,OH-04,Jon Husted,Republican,Bernie Moreno,Republican,Jim Jordan,Republican,159.0,39159.0,50301.0,39159050301.0,Census Tract 503.01,159.0,39159.0,50301.0,39159050301.0,Census Tract 503.01,43040.0,40.276864,-83.506498,True
M.Z.Honda_OH_3,Manufacturing,Honda,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,Expansion,Under Construction,49.953826,2025-01-29,OH,"11000 OH-347, East Liberty, OH 43319",3904.0,OH-04,Jon Husted,Republican,Bernie Moreno,Republican,Jim Jordan,Republican,91.0,39091.0,4700.0,39091004700.0,Census Tract 47,91.0,39091.0,4700.0,39091004700.0,Census Tract 47,43067.0,40.32825,-83.55141,True
M.Z.Foxconn_OH_0,Manufacturing,Foxconn,Zero Emission Vehicles,EVs,Clean Tech Manufacturing,Restart,Canceled prior to operation,25.999936,2025-04-22,OH,"2300 Hallock Young Rd Suite 200, Warren, OH 44481",3914.0,OH-14,Jon Husted,Republican,Bernie Moreno,Republican,David Joyce,Republican,155.0,39155.0,933400.0,39155933400.0,Census Tract 9334,155.0,39155.0,933400.0,39155933400.0,Census Tract 9334,44481.0,41.143664,-80.882712,True
M.Z.Kandi_TX_0,Manufacturing,Kandi,Zero Emission Vehicles,EVs,Clean Tech Manufacturing,New,Operating,,2023-09-27,TX,"3301 Marquis Drive, Garland, TX 75041",4832.0,TX-32,John Cornyn,Republican,Ted Cruz,Republican,Julie Johnson,Democratic,113.0,48113.0,18501.0,48113018501.0,Census Tract 185.01,113.0,48113.0,18501.0,48113018501.0,Census Tract 185.01,75042.0,32.90258,-96.67906,True
M.Z.SlateAuto_IN_0,Manufacturing,Slate Auto,Zero Emission Vehicles,EVs,Clean Tech Manufacturing,Retrofit,Under Construction,383.49905,2025-04-29,IN,"2801 W Old Rd 30, Warsaw, IN 46580",1802.0,IN-02,Jim Banks,Republican,Todd C. Young,Republican,Rudy Yakym,Republican,85.0,18085.0,961800.0,18085961800.0,Census Tract 9618,85.0,18085.0,961800.0,18085961800.0,Census Tract 9618,46580.0,41.24152,-85.8922,True
M.Z.Damera_IL_0,Manufacturing,Damera Corporation,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Announced,31.499922,2025-05-15,IL,"Peoria, IL",,,,,,,,,,,,,,,,,,,,40.69266,-89.59252,False
M.Z.Ford_KY_2,Manufacturing,Ford,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,Expansion,Announced,1875.850762,2025-08-11,KY,"2000 Fern Valley Rd, Louisville, KY 40213",2103.0,KY-03,Mitch McConnell,Republican,Rand Paul,Republican,Morgan McGarvey,Democratic,111.0,21111.0,980100.0,21111980100.0,Census Tract 9801,111.0,21111.0,980100.0,21111980100.0,Census Tract 9801,40213.0,38.155309,-85.724516,True
M.Z.Hyundai_GA2_1,Manufacturing,Hyundai Motor Group,Zero Emission Vehicles,"BEVs, PHEVs",Clean Tech Manufacturing,Expansion,Under Construction,2665.682661,2025-09-18,GA,"10484 US-280, Ellabell, GA 31308",1301.0,GA-01,Jon Ossoff,Democratic,Raphael Warnock,Democratic,Earl Carter,Republican,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,31308.0,32.178711,-81.465294,True
M.Z.Faraday_CA_0,Manufacturing,Faraday Future,Zero Emission Vehicles,BEVs,Clean Tech Manufacturing,New,Operating,315.537384,2017-08-07,CA,"10701 Idaho Ave, Hanford, CA 93230",622.0,CA-22,Alex Padilla,Democratic,Adam Schiff,Democratic,David G. Valadao,Republican,31.0,6031.0,1200.0,6031001200.0,Census Tract 12,31.0,6031.0,1200.0,6031001200.0,Census Tract 12,93230.0,36.26783,-119.64705,True
M.CM.Albemarle_NV_0,Manufacturing,Albemarle Corporation,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,Expansion,Operating,45.031121,2021-01-07,NV,"HWY 265, Silver Peak, NV 89047",3204.0,NV-04,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Steven Horsford,Democratic,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,,37.740208,-117.792319,True
M.CM.Albemarle_NC_0,Manufacturing,Albemarle Corporation,Critical Minerals,"Lithium Hydroxide, Spodumene",Clean Tech Manufacturing,Restart,Announced,5.392369,2022-03-25,NC,"348 Holiday Inn Drive, Kings Mountain, NC 28086",3714.0,NC-14,Ted Budd,Republican,Thom Tillis,Republican,Timothy K. Moore,Republican,45.0,37045.0,950500.0,37045950500.0,Census Tract 9505,45.0,37045.0,950500.0,37045950500.0,Census Tract 9505,28086.0,35.220466,-81.341653,True
M.CM.Albemarle_SC_0,Manufacturing,Albemarle Corporation,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Announced,1374.668976,2022-06-28,SC,"510 Albemarle Way, Richburg, SC 29729",4505.0,SC-05,Lindsey Graham,Republican,Tim Scott,Republican,Ralph Norman,Republican,23.0,45023.0,20700.0,45023020700.0,Census Tract 207,23.0,45023.0,20700.0,45023020700.0,Census Tract 207,29729.0,34.70169,-80.97733,True
M.CM.ABTC_NV_0,Manufacturing,American Battery Technology Company,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Announced,404.661301,2022-10-01,NV,"115–125 Burro Ave, Tonopah, NV  89049",3204.0,NV-04,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Steven Horsford,Democratic,23.0,32023.0,960200.0,32023960200.0,Census Tract 9602,23.0,32023.0,960200.0,32023960200.0,Census Tract 9602,89049.0,38.0686,-117.2263,True
M.CM.Anson_UT_0,Manufacturing,Anson Resources,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Announced,514.870906,2022-09-01,UT,"Moab, UT",4903.0,UT-03,John Curtis,Republican,Mike Lee,Republican,Mike Kennedy,Republican,19.0,49019.0,200.0,49019000200.0,Census Tract 2,19.0,49019.0,200.0,49019000200.0,Census Tract 2,84532.0,38.57385,-109.54889,True
M.CM.Ascend_GA_0,Manufacturing,Ascend Elements,Critical Minerals,"Lithium, Nickel, Cobalt",Clean Tech Manufacturing,New,Operating,53.923688,2022-01-05,GA,"10157 Industrial Dr NE, Covington, GA 30014",1313.0,GA-13,Jon Ossoff,Democratic,Raphael Warnock,Democratic,David Scott,Democratic,217.0,13217.0,100301.0,13217100301.0,Census Tract 1003.01,217.0,13217.0,100300.0,13217100300.0,Census Tract 1003,30014.0,33.61394,-83.83645,True
M.CM.BlueWhale_OK_0,Manufacturing,BlueWhale Materials,Critical Minerals,"Cobalt, Nickel, Lithium",Clean Tech Manufacturing,New,Operating,112.267834,2023-09-20,OK,"1560 Industrial Blvd, Bartlesville, OK 74006",4002.0,OK-02,James Lankford,Republican,Markwayne Mullin,Republican,Josh Brecheen,Republican,147.0,40147.0,1200.0,40147001200.0,Census Tract 12,147.0,40147.0,1200.0,40147001200.0,Census Tract 12,74006.0,36.73217,-95.89365,True
M.CM.Century_NV_0,Manufacturing,Century Lithium,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Announced,1757.543133,2018-07-01,NV,"Esmeralda County, Dyer, NV  89010",3204.0,NV-04,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Steven Horsford,Democratic,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,,37.7525,-117.5906,True
M.CM.Compass_UT_0,Manufacturing,Compass Minerals,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Canceled prior to operation,277.371532,2022-09-14,UT,"Blacksmith Fork Canyon Rd, Hyrum, UT  84319",4901.0,UT-01,John Curtis,Republican,Mike Lee,Republican,Blake Moore,Republican,5.0,49005.0,980100.0,49005980100.0,Census Tract 9801,5.0,49005.0,980100.0,49005980100.0,Census Tract 9801,84319.0,41.63,-111.7,True
M.CM.CTR_CA_0,Manufacturing,Controlled Thermal Resources,Critical Minerals,"Lithium Carbonate, Lithium Hydroxide",Clean Tech Manufacturing,New,Under Construction,2093.243884,2020-03-16,CA,"124 West 9th St, Imperial, CA 92251",625.0,CA-25,Alex Padilla,Democratic,Adam Schiff,Democratic,Raul Ruiz,Democratic,25.0,6025.0,11002.0,6025011002.0,Census Tract 110.02,25.0,6025.0,11000.0,6025011000.0,Census Tract 110,92251.0,32.848538,-115.571086,True
M.CM.Evelution_AZ_0,Manufacturing,EVelution Energy,Critical Minerals,Cobalt Sulfate,Clean Tech Manufacturing,New,Announced,204.032783,2023-03-06,AZ,"2454 W 5th St, Yuma, AZ 85364",407.0,AZ-07,Ruben Gallego,Democratic,Mark Kelly,Democratic,Adelita Grijalva,Democratic,27.0,4027.0,502.0,4027000502.0,Census Tract 5.02,27.0,4027.0,502.0,4027000502.0,Census Tract 5.02,85364.0,32.71858,-114.64995,True
M.CM.Graphex_MI_0,Manufacturing,Graphex Technologies LLC,Critical Minerals,Graphite,Clean Tech Manufacturing,New,Operating,80.885532,2022-01-07,MI,"31227–31265 Charles Kettering Rd, Warren, MI  48092",2610.0,MI-10,Gary Peters,Democratic,Elissa Slotkin,Democratic,John James,Republican,99.0,26099.0,982300.0,26099982300.0,Census Tract 9823,99.0,26099.0,982300.0,26099982300.0,Census Tract 9823,48092.0,42.5223,-83.0404,True
M.CM.GraphiteOne_AK_0,Manufacturing,Graphite One,Critical Minerals,Graphite,Clean Tech Manufacturing,New,Announced,519.031479,2022-08-29,AK,"Nome School District, AK 99762",,,,,,,,,,,,,,,,,,,,64.5124,-165.427,False
M.CM.GM_LA_0,Manufacturing,"General Motors, Element 25",Critical Minerals,Manganese Sulphate,Clean Tech Manufacturing,New,Announced,291.309799,2024-05-13,LA,"Burnside, Ascension Parish, LA",2202.0,LA-02,Bill Cassidy,Republican,John Neely Kennedy,Republican,Troy Carter,Democratic,5.0,22005.0,30302.0,22005030302.0,Census Tract 303.02,5.0,22005.0,30300.0,22005030300.0,Census Tract 303,70725.0,30.124615,-90.911351,True
M.CM.InternationalBattery_LA_0,Manufacturing,International Battery Metals,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Canceled prior to operation,425.826287,2024-01-11,LA,"Lake Charles, Louisiana",,,,,,,,,,,,,,,,,,,,30.22651,-93.21669,False
M.CM.Ioneer_NV_0,Manufacturing,Ioneer,Critical Minerals,"Lithium Hydroxide, Lithium Carbonate",Clean Tech Manufacturing,New,Announced,1908.09021,2018-10-01,NV,"Dyer, NV  89010",3204.0,NV-04,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Steven Horsford,Democratic,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,9.0,32009.0,950100.0,32009950100.0,Census Tract 9501,,37.830315,-117.818984,True
M.CM.Laxness_AR_0,Manufacturing,"Lanxess, Standard Lithium",Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Announced,230.983948,2019-06-19,AR,"2226 Haynesville Hwy, El Dorado, AR 71730",504.0,AR-04,John Boozman,Republican,Tom Cotton,Republican,Bruce Westerman,Republican,139.0,5139.0,950501.0,5139950501.0,Census Tract 9505.01,139.0,5139.0,950500.0,5139950500.0,Census Tract 9505,71730.0,33.185833,-92.700849,True
M.CM.StandardLithium_AR_0,Manufacturing,Standard Lithium,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Announced,1588.413634,2021-11-26,AR,"324 Southfield Cutoff, El Dorado, AR 71730",504.0,AR-04,John Boozman,Republican,Tom Cotton,Republican,Bruce Westerman,Republican,139.0,5139.0,950501.0,5139950501.0,Census Tract 9505.01,139.0,5139.0,950500.0,5139950500.0,Census Tract 9505,71730.0,33.112126,-92.667783,True
M.CM.LithiumAmericas_NV_0,Manufacturing,Lithium Americas Corp.,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Under Construction,3264.756253,2021-01-21,NV,"Thacker Pass, NV",3202.0,NV-02,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Mark Amodei,Republican,13.0,32013.0,10501.0,32013010501.0,Census Tract 105.01,13.0,32013.0,10500.0,32013010500.0,Census Tract 105,89425.0,41.718861,-118.026813,True
M.CM.Livent_NC_0,Manufacturing,Livent Corporation,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Operating,446.074244,2019-10-29,NC,"1115 Bessemer City Kings Mtn Hwy, Bessemer City, NC 28016",3714.0,NC-14,Ted Budd,Republican,Thom Tillis,Republican,Timothy K. Moore,Republican,71.0,37071.0,31600.0,37071031600.0,Census Tract 316,71.0,37071.0,31600.0,37071031600.0,Census Tract 316,28016.0,35.279778,-81.309021,True
M.CM.Mersen_TN_0,Manufacturing,Mersen,Critical Minerals,Graphite,Clean Tech Manufacturing,New,Operating,79.41952,2019-11-12,TN,"795 Santa Fe Pike in Columbia, TN",4705.0,TN-05,Marsha Blackburn,Republican,Bill Hagerty,Republican,Andy Ogles,Republican,119.0,47119.0,10600.0,47119010600.0,Census Tract 106,119.0,47119.0,10600.0,47119010600.0,Census Tract 106,38401.0,35.6411,-87.05418,True
M.CM.Mersen_TN_1,Manufacturing,Mersen,Critical Minerals,Graphite,Clean Tech Manufacturing,Expansion,Under Construction,30.6185,2023-07-11,TN,"795 Santa Fe Pike in Columbia, TN",4705.0,TN-05,Marsha Blackburn,Republican,Bill Hagerty,Republican,Andy Ogles,Republican,119.0,47119.0,10600.0,47119010600.0,Census Tract 106,119.0,47119.0,10600.0,47119010600.0,Census Tract 106,38401.0,35.6411,-87.05418,True
M.CM.MissouriCobalt_MO_0,Manufacturing,Missouri Cobalt LLC,Critical Minerals,"Cobalt, Nickel",Clean Tech Manufacturing,New,Under Construction,565.880801,2019-07-31,MO,"401 N Mine La Motte Ave, Frederickstown, MO 63645",2908.0,MO-08,Josh Hawley,Republican,Eric Schmitt,Republican,Jason Smith,Republican,123.0,29123.0,960201.0,29123960201.0,Census Tract 9602.01,123.0,29123.0,960200.0,29123960200.0,Census Tract 9602,63645.0,37.5651,-90.2926,True
M.CM.NewRange_MN_0,Manufacturing,NewRange Copper Nickel JV,Critical Minerals,Nickel,Clean Tech Manufacturing,New,Announced,22.019488,2022-07-21,MN,"6500 Co Rd 666, Hoyt Lakes, MN 55750",2708.0,MN-08,Amy Klobuchar,Democratic,Tina Smith,Democratic,Pete Stauber,Republican,137.0,27137.0,14000.0,27137014000.0,Census Tract 140,137.0,27137.0,14000.0,27137014000.0,Census Tract 140,55750.0,47.587233,-92.149957,True
M.CM.Nth_OH_0,Manufacturing,Nth Cycle,Critical Minerals,"Nickel, Cobalt",Clean Tech Manufacturing,New,Operating,28.071693,2023-06-27,OH,"9530 Le St Dr, Fairfield, OH 45014",3908.0,OH-08,Jon Husted,Republican,Bernie Moreno,Republican,Warren Davidson,Republican,17.0,39017.0,11123.0,39017011123.0,Census Tract 111.23,17.0,39017.0,11123.0,39017011123.0,Census Tract 111.23,45011.0,39.318675,-84.478006,True
M.CM.Piedmont_NC_0,Manufacturing,Piedmont Lithium Limited,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Announced,920.18445,2021-12-01,NC,"5706 Dallas Cherryville Hwy 279, Bessemer City, NC 28016",3714.0,NC-14,Ted Budd,Republican,Thom Tillis,Republican,Timothy K. Moore,Republican,71.0,37071.0,30501.0,37071030501.0,Census Tract 305.01,71.0,37071.0,30501.0,37071030501.0,Census Tract 305.01,28016.0,35.360361,-81.296462,True
M.CM.Piedmont_TN_0,Manufacturing,Piedmont Lithium Limited,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Canceled prior to operation,605.363368,2022-09-01,TN,"525 Fifth St, Etowah, TN 37331",4703.0,TN-03,Marsha Blackburn,Republican,Bill Hagerty,Republican,Charles J. Fleischmann,Republican,107.0,47107.0,970602.0,47107970602.0,Census Tract 9706.02,107.0,47107.0,970600.0,47107970600.0,Census Tract 9706,37331.0,35.329,-84.53,True
M.CM.ReElement_IN_0,Manufacturing,ReElement,Critical Minerals,"Lithium Hydroxide, Lithium Carbonate, Rare-earth oxides, Antimony Trisulfide",Clean Tech Manufacturing,New,Under Construction,124.817189,2022-09-19,IN,"3611 South Adams Street, Marion,
Indiana 46953",1805.0,IN-05,Jim Banks,Republican,Todd C. Young,Republican,Victoria Spartz,Republican,53.0,18053.0,800.0,18053000800.0,Census Tract 8,53.0,18053.0,800.0,18053000800.0,Census Tract 8,46953.0,40.527585,-85.656345,True
M.CM.SGL_NC_0,Manufacturing,SGL Carbon,Critical Minerals,Graphite,Clean Tech Manufacturing,Expansion,Operating,11.137721,2021-08-23,NC,"307 Jamestown Road, Morganton, NC 28655",3714.0,NC-14,Ted Budd,Republican,Thom Tillis,Republican,Timothy K. Moore,Republican,23.0,37023.0,21400.0,37023021400.0,Census Tract 214,23.0,37023.0,21400.0,37023021400.0,Census Tract 214,28655.0,35.731791,-81.724254,True
M.CM.Stardust_OK_0,Manufacturing,Stardust Energy,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Announced,1014.171314,2024-01-12,OK,"US-64 &, W 53rd St S, Muskogee, OK 74403",4002.0,OK-02,James Lankford,Republican,Markwayne Mullin,Republican,Josh Brecheen,Republican,101.0,40101.0,600.0,40101000600.0,Census Tract 6,101.0,40101.0,600.0,40101000600.0,Census Tract 6,74403.0,35.68254,-95.37587,True
M.CM.Talon_ND_0,Manufacturing,Talon Metals,Critical Minerals,Nickel,Clean Tech Manufacturing,New,Announced,446.98557,2022-10-19,ND,"Beulah, ND  58523",3800.0,ND-00,Kevin Cramer,Republican,John Hoeven,Republican,Julie Fedorchak,Republican,57.0,38057.0,961700.0,38057961700.0,Census Tract 9617,57.0,38057.0,961700.0,38057961700.0,Census Tract 9617,58523.0,47.263387,-101.777743,True
M.CM.Tesla_TX_0,Manufacturing,Tesla,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Operating,1020.163916,2023-03-01,TX,"4518 Co Rd 28, Robstown, TX 78380",4827.0,TX-27,John Cornyn,Republican,Ted Cruz,Republican,Michael Cloud,Republican,25.0,48025.0,950201.0,48025950201.0,Census Tract 9502.01,25.0,48025.0,950201.0,48025950201.0,Census Tract 9502.01,78389.0,28.3372,-97.6711,True
M.CM.Ucore_LA_0,Manufacturing,Ucore Rare Metals Inc.,Critical Minerals,Rare-earth metals,Clean Tech Manufacturing,New,Under Construction,76.559162,2023-04-07,LA,"934 3rd St, Alexandria, LA 71301",2206.0,LA-06,Bill Cassidy,Republican,John Neely Kennedy,Republican,Cleo Fields,Democratic,79.0,22079.0,13900.0,22079013900.0,Census Tract 139,79.0,22079.0,13900.0,22079013900.0,Census Tract 139,71301.0,31.3112,-92.4451,True
M.CM.USARare_OK_0,Manufacturing,USA Rare Earths,Critical Minerals,"Rare-earth oxides, Neodymium",Clean Tech Manufacturing,New,Under Construction,105.743767,2022-06-22,OK,"Stillwater, OK",4003.0,OK-03,James Lankford,Republican,Markwayne Mullin,Republican,Frank Lucas,Republican,119.0,40119.0,10700.0,40119010700.0,Census Tract 107,119.0,40119.0,10700.0,40119010700.0,Census Tract 107,74074.0,36.1102,-97.0586,True
M.CM.Westwater_AL_0,Manufacturing,"Westwater Resources Inc., Alabama Graphite Products",Critical Minerals,Graphite,Clean Tech Manufacturing,New,Under Construction,275.524277,2021-06-22,AL,"349 McClellan Industrial Drive
Kellyton, AL 35089",106.0,AL-06,Katie Britt,Republican,Tommy Tuberville,Republican,Gary Palmer,Republican,37.0,1037.0,961000.0,1037961000.0,Census Tract 9610,37.0,1037.0,961000.0,1037961000.0,Census Tract 9610,35089.0,32.969014,-86.031921,True
M.CM.Westwin_OK_0,Manufacturing,Westwin Elements,Critical Minerals,"Nickel, Cobalt",Clean Tech Manufacturing,New,Canceled prior to operation,747.601711,2023-08-22,OK,"10925 SW Bishop Rd, Lawton, OK 73505",4004.0,OK-04,James Lankford,Republican,Markwayne Mullin,Republican,Tom Cole,Republican,31.0,40031.0,2301.0,40031002301.0,Census Tract 23.01,31.0,40031.0,2301.0,40031002301.0,Census Tract 23.01,73527.0,34.58013,-98.54557,True
M.CM.ESM_CA_0,Manufacturing,EnergySource Minerals,Critical Minerals,Lithium Hydroxide,Clean Tech Manufacturing,New,Announced,594.765659,2021-11-18,CA,"477 McDonald Road in Calipatria, California",625.0,CA-25,Alex Padilla,Democratic,Adam Schiff,Democratic,Raul Ruiz,Democratic,25.0,6025.0,10102.0,6025010102.0,Census Tract 101.02,25.0,6025.0,10102.0,6025010102.0,Census Tract 101.02,92233.0,33.20578,-115.57587,True
M.CM.Aqua_NV_0,Manufacturing,Aqua Metals,Critical Minerals,"Nickel, Lithium Carbonate",Clean Tech Manufacturing,New,Announced,37.2598,2023-01-18,NV,"5370 Kietzke Ln, Reno, NV 89511",3202.0,NV-02,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Mark Amodei,Republican,31.0,32031.0,1012.0,32031001012.0,Census Tract 10.12,31.0,32031.0,1012.0,32031001012.0,Census Tract 10.12,89511.0,39.46953,-119.79083,True
M.CM.Titan_NY_0,Manufacturing,Titan Mining Corp,Critical Minerals,Zinc,Clean Tech Manufacturing,Restart,Operating,,2018-01-01,NY,"408 Sylvia Lake Rd, Gouverneur, NY 13642",3621.0,NY-21,Kirsten Gillibrand,Democratic,Chuck Schumer,Democratic,Elise Stefanik,Republican,89.0,36089.0,492600.0,36089492600.0,Census Tract 4926,89.0,36089.0,492600.0,36089492600.0,Census Tract 4926,13642.0,44.27561,-75.38157,True
M.CM.LiCycle_NY_0,Manufacturing,Li-Cycle,Critical Minerals,Lithium Carbonate,Clean Tech Manufacturing,New,Canceled prior to operation,504.469474,2022-09-19,NY,"Eastman Business Park, 100 Latona Rd Bldg. 350, Rochester, NY 14652",3625.0,NY-25,Kirsten Gillibrand,Democratic,Chuck Schumer,Democratic,Joseph Morelle,Democratic,55.0,36055.0,14102.0,36055014102.0,Census Tract 141.02,55.0,36055.0,14102.0,36055014102.0,Census Tract 141.02,14615.0,43.19832,-77.67825,True
M.CM.MPMaterials_TX_0,Manufacturing,MP Materials,Critical Minerals,Rare earths,Clean Tech Manufacturing,New,Operating,592.165098,2022-04-21,TX,"13840 Independence Pkwy, Fort Worth, TX 76177",4824.0,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,439.0,48439.0,113943.0,48439113943.0,Census Tract 1139.43,439.0,48439.0,113928.0,48439113928.0,Census Tract 1139.28,76177.0,32.98337,-97.24985,True
